+--------+---------+----------------+------------+----------+
| OPCODE | CHANNEL |      REG       | RAW OPCODE | RAW DATA |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x4b4b  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0x7070  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x2929  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xafaf  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x7d7d  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0xb0b0  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xa6a6  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x6464  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x303   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x5c5c  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0x9898  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x7373  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xa0a   |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x303   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x5050  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0xf8f8  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xffff  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xffff  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x7f7f  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x4f4f  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x404   |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x5252  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x404   |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x5151  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0x1010  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x5c5c  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x8f8f  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x202   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0xf1f1  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x8080  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0xb0b0  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xd0d0  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xe6e6  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x2c2c  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |    RINGTALO    |   0x2027   |  0x8080  |
| WRITE  |    0    |    RINGTAHI    |   0x2028   |  0x3e3e  |
| WRITE  |    0    |    RINGTILO    |   0x2029   |   0x0    |
| WRITE  |    0    |    RINGTIHI    |   0x202a   |  0x7d7d  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xbaba  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x4949  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xc0c   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x9898  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |    RINGCON     |   0x2026   |  0x8080  |
| WRITE  |    0    |    USERSTAT    |   0x2042   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0x5858  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x6868  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x7373  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x1616  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0xeded  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x2020  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0x5858  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x6868  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x7373  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x1616  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0xe2e2  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x2020  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x3737  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x8989  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x101   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0xe3e3  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    | Unknown (0x7e) |   0x607e   |  0x303   |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0xc0c0  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x101   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x1818  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x2020  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0xb2b2  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    LINEFEED    |   0x601e   |   0x0    |
| WRITE  |    0    |    LINEFEED    |   0x201e   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x2828  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x8787  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x3a3a  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x1c1c  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x1414  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x3838  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xfefe  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x1d1d  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x4c4c  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x5d5d  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x1e1e  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x4444  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xe9e9  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xffff  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x1f1f  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x1c1c  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x7171  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x5454  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x2222  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x9494  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x8282  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xdcdc  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x2323  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xb8b8  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x2323  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x404   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x2424  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xd0d0  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xd7d7  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xfefe  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x2525  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x4444  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x6464  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x101   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3333  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x6c6c  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x1818  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xfbfb  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3434  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xcccc  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xfbfb  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x1313  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3535  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x9090  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xd6d6  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xf9f9  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3636  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x3434  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x5c5c  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x2020  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3737  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x6868  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xa0a   |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xfafa  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3838  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xd8d8  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x1313  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xa0a   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3939  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x1010  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x404   |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x101   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3a3a  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x7070  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x3535  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x101   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3b3b  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xb4b4  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xb8b8  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xfefe  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3c3c  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xd8d8  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x7676  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x6464  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3d3d  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x5050  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x4444  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xdbdb  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x3e3e  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xffff  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x6b6b  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x9090  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xd4d4  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xf8f8  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xd3d3  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x9191  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xf0f0  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xb7b7  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x404   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x8e8e  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xcccc  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x2b2b  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0xfbfb  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x8d8d  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0xa8a8  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x1a1a  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x8f8f  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |       RA       |   0x202d   |  0xb4b4  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x4040  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x2020  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x6060  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x5c5c  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x8383  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x808   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x8a8a  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x5c5c  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0x8383  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x808   |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x2121  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
| WRITE  |    0    |  RAM_ADDR_HI   |   0x2005   |  0x4040  |
| WRITE  |    0    |  RAM_DATA_B0   |   0x2006   |   0x0    |
| WRITE  |    0    |  RAM_DATA_B1   |   0x2007   |  0x2020  |
| WRITE  |    0    |  RAM_DATA_B2   |   0x2008   |  0xe4e4  |
| WRITE  |    0    |  RAM_DATA_B3   |   0x2009   |  0x3d3d  |
| WRITE  |    0    |  RAM_ADDR_LO   |   0x200a   |  0x9292  |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
|  READ  |    0    |    RAMSTAT     |   0x6004   |   0x0    |
